case_id,policy,t,wealth,goal_action,goal_take_decision,portfolio_action,portfolio_index
57,dp,57,35.0,0.0,0,0.9666666666666667,14
57,greedy,57,35.0,0.0,0,0.5,7
57,dp,57,36.0,0.0,0,0.9666666666666667,14
57,greedy,57,36.0,0.0,0,0.5,7
57,dp,57,37.0,0.0,0,0.9666666666666667,14
57,greedy,57,37.0,0.0,0,0.5,7
57,dp,57,38.0,0.0,0,0.9666666666666667,14
57,greedy,57,38.0,0.0,0,0.5,7
57,dp,57,39.0,0.0,0,0.9666666666666667,14
57,greedy,57,39.0,0.0,0,0.5,7
57,dp,57,40.0,0.0,0,0.9,13
57,greedy,57,40.0,0.0,0,0.5,7
57,dp,57,41.0,0.0,0,0.8333333333333334,12
57,greedy,57,41.0,0.0,0,0.5,7
57,dp,57,42.0,0.0,0,0.9666666666666667,14
57,greedy,57,42.0,0.0,0,0.5,7
57,dp,57,43.0,0.0,0,0.9666666666666667,14
57,greedy,57,43.0,0.0,0,0.5,7
57,dp,57,44.0,0.0,0,0.9666666666666667,14
57,greedy,57,44.0,0.0,0,0.5,7
57,dp,57,45.0,0.0,0,0.5666666666666667,8
57,greedy,57,45.0,0.0,0,0.5,7
57,dp,57,46.0,0.0,0,0.5666666666666667,8
57,greedy,57,46.0,0.0,0,0.5,7
57,dp,57,47.0,0.0,0,0.9666666666666667,14
57,greedy,57,47.0,0.0,0,0.5,7
57,dp,57,48.0,0.0,0,0.8333333333333334,12
57,greedy,57,48.0,0.0,0,0.5,7
57,dp,57,49.0,0.0,0,0.7,10
57,greedy,57,49.0,0.0,0,0.5,7
57,dp,57,50.0,0.0,0,0.5666666666666667,8
57,greedy,57,50.0,0.0,0,0.5,7
57,dp,57,51.0,0.0,0,0.43333333333333335,6
57,greedy,57,51.0,0.0,0,0.5,7
57,dp,57,52.0,0.0,0,0.36666666666666664,5
57,greedy,57,52.0,0.0,0,0.5,7
57,dp,57,53.0,0.0,0,0.23333333333333334,3
57,greedy,57,53.0,0.0,0,0.5,7
57,dp,57,54.0,0.0,0,0.5,7
57,greedy,57,54.0,0.0,0,0.5,7
57,dp,57,55.0,0.0,0,0.23333333333333334,3
57,greedy,57,55.0,0.0,0,0.5,7
57,dp,57,56.0,0.0,0,0.03333333333333333,0
57,greedy,57,56.0,0.0,0,0.5,7
57,dp,57,57.0,1.0,1,0.03333333333333333,0
57,greedy,57,57.0,1.0,1,0.5,7
57,dp,57,58.0,1.0,1,0.03333333333333333,0
57,greedy,57,58.0,1.0,1,0.5,7
57,dp,57,59.0,1.0,1,0.03333333333333333,0
57,greedy,57,59.0,1.0,1,0.5,7
57,dp,57,60.0,1.0,1,0.03333333333333333,0
57,greedy,57,60.0,1.0,1,0.5,7
57,dp,57,68.4977789469,0.0,0,0.7,10
57,greedy,57,68.4977789469,1.0,1,0.5,7
57,dp,57,100.0,0.0,0,0.9666666666666667,14
57,greedy,57,100.0,1.0,1,0.5,7
57,dp,57,102.7466684204,0.0,0,0.9666666666666667,14
57,greedy,57,102.7466684204,1.0,1,0.5,7
57,dp,57,136.9955578938,1.0,1,0.9666666666666667,14
57,greedy,57,136.9955578938,1.0,1,0.5,7
57,dp,57,171.2444473673,1.0,1,0.9666666666666667,14
57,greedy,57,171.2444473673,1.0,1,0.5,7
57,dp,57,205.4933368407,1.0,1,0.7666666666666667,11
57,greedy,57,205.4933368407,1.0,1,0.5,7
57,dp,57,239.7422263142,1.0,1,0.23333333333333334,3
57,greedy,57,239.7422263142,1.0,1,0.5,7
57,dp,57,273.9911157876,1.0,1,0.03333333333333333,0
57,greedy,57,273.9911157876,1.0,1,0.5,7
57,dp,57,308.2400052611,1.0,1,0.03333333333333333,0
57,greedy,57,308.2400052611,1.0,1,0.5,7
57,dp,57,342.4888947345,1.0,1,0.03333333333333333,0
57,greedy,57,342.4888947345,1.0,1,0.5,7
57,dp,57,376.737784208,1.0,1,0.03333333333333333,0
57,greedy,57,376.737784208,1.0,1,0.5,7
57,dp,57,410.9866736815,1.0,1,0.03333333333333333,0
57,greedy,57,410.9866736815,1.0,1,0.5,7
57,dp,57,445.2355631549,1.0,1,0.03333333333333333,0
57,greedy,57,445.2355631549,1.0,1,0.5,7
57,dp,57,479.4844526284,1.0,1,0.03333333333333333,0
57,greedy,57,479.4844526284,1.0,1,0.5,7
57,dp,57,513.7333421018,1.0,1,0.03333333333333333,0
57,greedy,57,513.7333421018,1.0,1,0.5,7
57,dp,57,547.9822315753,1.0,1,0.03333333333333333,0
57,greedy,57,547.9822315753,1.0,1,0.5,7
57,dp,57,582.2311210487,1.0,1,0.03333333333333333,0
57,greedy,57,582.2311210487,1.0,1,0.5,7
57,dp,57,616.4800105222,1.0,1,0.03333333333333333,0
57,greedy,57,616.4800105222,1.0,1,0.5,7
57,dp,57,650.7288999956,1.0,1,0.03333333333333333,0
57,greedy,57,650.7288999956,1.0,1,0.5,7
57,dp,57,684.9777894691,1.0,1,0.03333333333333333,0
57,greedy,57,684.9777894691,1.0,1,0.5,7
57,dp,57,719.2266789426,1.0,1,0.03333333333333333,0
57,greedy,57,719.2266789426,1.0,1,0.5,7
57,dp,57,753.475568416,1.0,1,0.03333333333333333,0
57,greedy,57,753.475568416,1.0,1,0.5,7
57,dp,57,787.7244578895,1.0,1,0.03333333333333333,0
57,greedy,57,787.7244578895,1.0,1,0.5,7
57,dp,57,821.9733473629,1.0,1,0.03333333333333333,0
57,greedy,57,821.9733473629,1.0,1,0.5,7
57,dp,57,856.2222368364,1.0,1,0.03333333333333333,0
57,greedy,57,856.2222368364,1.0,1,0.5,7
57,dp,57,890.4711263098,1.0,1,0.03333333333333333,0
57,greedy,57,890.4711263098,1.0,1,0.5,7
57,dp,57,924.7200157833,1.0,1,0.03333333333333333,0
57,greedy,57,924.7200157833,1.0,1,0.5,7
57,dp,57,958.9689052567,1.0,1,0.03333333333333333,0
57,greedy,57,958.9689052567,1.0,1,0.5,7
57,dp,57,993.2177947302,1.0,1,0.03333333333333333,0
57,greedy,57,993.2177947302,1.0,1,0.5,7
57,dp,57,1027.4666842036,1.0,1,0.03333333333333333,0
57,greedy,57,1027.4666842036,1.0,1,0.5,7
57,dp,57,1111.4906654191,1.0,1,0.03333333333333333,0
57,greedy,57,1111.4906654191,1.0,1,0.5,7
57,dp,57,1202.3859442911,1.0,1,0.03333333333333333,0
57,greedy,57,1202.3859442911,1.0,1,0.5,7
57,dp,57,1300.7144405335,1.0,1,0.03333333333333333,0
57,greedy,57,1300.7144405335,1.0,1,0.5,7
57,dp,57,1407.084026427,1.0,1,0.03333333333333333,0
57,greedy,57,1407.084026427,1.0,1,0.5,7
57,dp,57,1522.1522847197,1.0,1,0.03333333333333333,0
57,greedy,57,1522.1522847197,1.0,1,0.5,7
57,dp,57,1646.6305738406,1.0,1,0.03333333333333333,0
57,greedy,57,1646.6305738406,1.0,1,0.5,7
57,dp,57,1781.2884255572,1.0,1,0.03333333333333333,0
57,greedy,57,1781.2884255572,1.0,1,0.5,7
57,dp,57,1926.9583022641,1.0,1,0.03333333333333333,0
57,greedy,57,1926.9583022641,1.0,1,0.5,7
57,dp,57,2084.5407433122,1.0,1,0.03333333333333333,0
57,greedy,57,2084.5407433122,1.0,1,0.5,7
57,dp,57,2255.0099321938,1.0,1,0.03333333333333333,0
57,greedy,57,2255.0099321938,1.0,1,0.5,7
57,dp,57,2439.4197189989,1.0,1,0.03333333333333333,0
57,greedy,57,2439.4197189989,1.0,1,0.5,7
57,dp,57,2638.9101353765,1.0,1,0.03333333333333333,0
57,greedy,57,2638.9101353765,1.0,1,0.5,7
57,dp,57,2854.7144422734,1.0,1,0.03333333333333333,0
57,greedy,57,2854.7144422734,1.0,1,0.5,7
57,dp,57,3088.1667540231,1.0,1,0.03333333333333333,0
57,greedy,57,3088.1667540231,1.0,1,0.5,7
57,dp,57,3340.7102859153,1.0,1,0.03333333333333333,0
57,greedy,57,3340.7102859153,1.0,1,0.5,7
57,dp,57,3613.9062762336,1.0,1,0.03333333333333333,0
57,greedy,57,3613.9062762336,1.0,1,0.5,7
57,dp,57,3909.4436379186,1.0,1,0.03333333333333333,0
57,greedy,57,3909.4436379186,1.0,1,0.5,7
57,dp,57,4229.149399522,1.0,1,0.03333333333333333,0
57,greedy,57,4229.149399522,1.0,1,0.5,7
57,dp,57,4575.0,1.0,1,0.03333333333333333,0
57,greedy,57,4575.0,1.0,1,0.5,7
57,dp,58,0.0,0.0,0,0.03333333333333333,0
57,greedy,58,0.0,0.0,0,0.5,7
57,dp,58,0.1745762712,0.0,0,0.03333333333333333,0
57,greedy,58,0.1745762712,0.0,0,0.5,7
57,dp,58,0.3543898305,0.0,0,0.03333333333333333,0
57,greedy,58,0.3543898305,0.0,0,0.5,7
57,dp,58,0.5395977966,0.0,0,0.03333333333333333,0
57,greedy,58,0.5395977966,0.0,0,0.5,7
57,dp,58,0.7303620017,0.0,0,0.03333333333333333,0
57,greedy,58,0.7303620017,0.0,0,0.5,7
57,dp,58,0.9268491329,0.0,0,0.03333333333333333,0
57,greedy,58,0.9268491329,0.0,0,0.5,7
57,dp,58,1.0,0.0,0,0.03333333333333333,0
57,greedy,58,1.0,0.0,0,0.5,7
57,dp,58,1.1292308781,0.0,0,0.03333333333333333,0
57,greedy,58,1.1292308781,0.0,0,0.5,7
57,dp,58,1.3376840756,0.0,0,0.03333333333333333,0
57,greedy,58,1.3376840756,0.0,0,0.5,7
57,dp,58,1.5523908691,0.0,0,0.03333333333333333,0
57,greedy,58,1.5523908691,0.0,0,0.5,7
57,dp,58,1.7735388664,0.0,0,0.03333333333333333,0
57,greedy,58,1.7735388664,0.0,0,0.5,7
57,dp,58,2.0,0.0,0,0.03333333333333333,0
57,greedy,58,2.0,0.0,0,0.5,7
57,dp,58,2.0013213035,0.0,0,0.03333333333333333,0
57,greedy,58,2.0013213035,0.0,0,0.5,7
57,dp,58,2.2359372138,0.0,0,0.03333333333333333,0
57,greedy,58,2.2359372138,0.0,0,0.5,7
57,dp,58,2.4775916014,0.0,0,0.03333333333333333,0
57,greedy,58,2.4775916014,0.0,0,0.5,7
57,dp,58,2.7264956207,0.0,0,0.03333333333333333,0
57,greedy,58,2.7264956207,0.0,0,0.5,7
57,dp,58,2.9828667605,0.0,0,0.03333333333333333,0
57,greedy,58,2.9828667605,0.0,0,0.5,7
57,dp,58,3.0,0.0,0,0.03333333333333333,0
57,greedy,58,3.0,0.0,0,0.5,7
57,dp,58,3.2469290345,0.0,0,0.03333333333333333,0
57,greedy,58,3.2469290345,0.0,0,0.5,7
57,dp,58,3.5189131767,0.0,0,0.03333333333333333,0
57,greedy,58,3.5189131767,0.0,0,0.5,7
57,dp,58,3.7990568432,0.0,0,0.03333333333333333,0
57,greedy,58,3.7990568432,0.0,0,0.5,7
57,dp,58,4.0,0.0,0,0.03333333333333333,0
57,greedy,58,4.0,0.0,0,0.5,7
57,dp,58,4.0876048196,0.0,0,0.03333333333333333,0
57,greedy,58,4.0876048196,0.0,0,0.5,7
57,dp,58,4.3848092354,0.0,0,0.03333333333333333,0
57,greedy,58,4.3848092354,0.0,0,0.5,7
57,dp,58,4.6909297837,0.0,0,0.03333333333333333,0
57,greedy,58,4.6909297837,0.0,0,0.5,7
57,dp,58,5.0,0.0,0,0.03333333333333333,0
57,greedy,58,5.0,0.0,0,0.5,7
57,dp,58,5.0062339484,0.0,0,0.03333333333333333,0
57,greedy,58,5.0062339484,0.0,0,0.5,7
57,dp,58,5.330997238,0.0,0,0.03333333333333333,0
57,greedy,58,5.330997238,0.0,0,0.5,7
57,dp,58,5.6655034263,0.0,0,0.03333333333333333,0
57,greedy,58,5.6655034263,0.0,0,0.5,7
57,dp,58,6.0,0.0,0,0.03333333333333333,0
57,greedy,58,6.0,0.0,0,0.5,7
57,dp,58,6.0100448003,0.0,0,0.03333333333333333,0
57,greedy,58,6.0100448003,0.0,0,0.5,7
57,dp,58,6.3649224155,0.0,0,0.03333333333333333,0
57,greedy,58,6.3649224155,0.0,0,0.5,7
57,dp,58,6.7304463592,0.0,0,0.03333333333333333,0
57,greedy,58,6.7304463592,0.0,0,0.5,7
57,dp,58,7.0,0.0,0,0.03333333333333333,0
57,greedy,58,7.0,0.0,0,0.5,7
57,dp,58,7.1069360211,0.0,0,0.03333333333333333,0
57,greedy,58,7.1069360211,0.0,0,0.5,7
57,dp,58,7.4947203729,0.0,0,0.03333333333333333,0
57,greedy,58,7.4947203729,0.0,0,0.5,7
57,dp,58,7.8941382553,0.0,0,0.03333333333333333,0
57,greedy,58,7.8941382553,0.0,0,0.5,7
57,dp,58,8.0,0.0,0,0.03333333333333333,0
57,greedy,58,8.0,0.0,0,0.5,7
57,dp,58,8.3055386742,0.0,0,0.03333333333333333,0
57,greedy,58,8.3055386742,0.0,0,0.5,7
57,dp,58,8.7292811056,0.0,0,0.03333333333333333,0
57,greedy,58,8.7292811056,0.0,0,0.5,7
57,dp,58,9.0,0.0,0,0.03333333333333333,0
57,greedy,58,9.0,0.0,0,0.5,7
57,dp,58,9.1657358099,0.0,0,0.03333333333333333,0
57,greedy,58,9.1657358099,0.0,0,0.5,7
57,dp,58,9.6152841554,0.0,0,0.03333333333333333,0
57,greedy,58,9.6152841554,0.0,0,0.5,7
57,dp,58,10.0,0.0,0,0.03333333333333333,0
57,greedy,58,10.0,0.0,0,0.5,7
57,dp,58,10.0783189513,0.0,0,0.03333333333333333,0
57,greedy,58,10.0783189513,0.0,0,0.5,7
57,dp,58,10.555244791,0.0,0,0.03333333333333333,0
57,greedy,58,10.555244791,0.0,0,0.5,7
57,dp,58,11.0,0.0,0,0.03333333333333333,0
57,greedy,58,11.0,0.0,0,0.5,7
57,dp,58,11.0464784059,0.0,0,0.03333333333333333,0
57,greedy,58,11.0464784059,0.0,0,0.5,7
57,dp,58,11.5524490293,0.0,0,0.03333333333333333,0
57,greedy,58,11.5524490293,0.0,0,0.5,7
57,dp,58,12.0,0.0,0,0.03333333333333333,0
57,greedy,58,12.0,0.0,0,0.5,7
57,dp,58,12.0735987713,0.0,0,0.03333333333333333,0
57,greedy,58,12.0735987713,0.0,0,0.5,7
57,dp,58,12.6103830056,0.0,0,0.03333333333333333,0
57,greedy,58,12.6103830056,0.0,0,0.5,7
57,dp,58,13.0,0.0,0,0.03333333333333333,0
57,greedy,58,13.0,0.0,0,0.5,7
57,dp,58,13.163270767,0.0,0,0.03333333333333333,0
57,greedy,58,13.163270767,0.0,0,0.5,7
57,dp,58,13.7327451612,0.0,0,0.03333333333333333,0
57,greedy,58,13.7327451612,0.0,0,0.5,7
57,dp,58,14.0,0.0,0,0.03333333333333333,0
57,greedy,58,14.0,0.0,0,0.5,7
57,dp,58,14.3193037872,0.0,0,0.03333333333333333,0
57,greedy,58,14.3193037872,0.0,0,0.5,7
57,dp,58,14.923459172,0.0,0,0.03333333333333333,0
57,greedy,58,14.923459172,0.0,0,0.5,7
57,dp,58,15.0,0.0,0,0.03333333333333333,0
57,greedy,58,15.0,0.0,0,0.5,7
57,dp,58,15.5457392184,0.0,0,0.03333333333333333,0
57,greedy,58,15.5457392184,0.0,0,0.5,7
57,dp,58,16.0,0.0,0,0.03333333333333333,0
57,greedy,58,16.0,0.0,0,0.5,7
57,dp,58,16.1866876661,0.0,0,0.03333333333333333,0
57,greedy,58,16.1866876661,0.0,0,0.5,7
57,dp,58,16.8468645673,0.0,0,0.03333333333333333,0
57,greedy,58,16.8468645673,0.0,0,0.5,7
57,dp,58,17.0,0.0,0,0.03333333333333333,0
57,greedy,58,17.0,0.0,0,0.5,7
57,dp,58,17.5268467755,0.0,0,0.03333333333333333,0
57,greedy,58,17.5268467755,0.0,0,0.5,7
57,dp,58,18.0,0.0,0,0.03333333333333333,0
57,greedy,58,18.0,0.0,0,0.5,7
57,dp,58,18.2272284499,0.0,0,0.03333333333333333,0
57,greedy,58,18.2272284499,0.0,0,0.5,7
57,dp,58,18.9486215746,0.0,0,0.03333333333333333,0
57,greedy,58,18.9486215746,0.0,0,0.5,7
57,dp,58,19.0,0.0,0,0.03333333333333333,0
57,greedy,58,19.0,0.0,0,0.5,7
57,dp,58,19.691656493,0.0,0,0.03333333333333333,0
57,greedy,58,19.691656493,0.0,0,0.5,7
57,dp,58,20.0,0.0,0,0.03333333333333333,0
57,greedy,58,20.0,0.0,0,0.5,7
57,dp,58,20.456982459,0.0,0,0.03333333333333333,0
57,greedy,58,20.456982459,0.0,0,0.5,7
57,dp,58,21.0,0.0,0,0.03333333333333333,0
57,greedy,58,21.0,0.0,0,0.5,7
57,dp,58,21.245268204,0.0,0,0.03333333333333333,0
57,greedy,58,21.245268204,0.0,0,0.5,7
57,dp,58,22.0,0.0,0,0.03333333333333333,0
57,greedy,58,22.0,0.0,0,0.5,7
57,dp,58,22.0572025213,0.0,0,0.03333333333333333,0
57,greedy,58,22.0572025213,0.0,0,0.5,7
57,dp,58,22.8934948681,0.0,0,0.03333333333333333,0
57,greedy,58,22.8934948681,0.0,0,0.5,7
57,dp,58,23.0,0.0,0,0.03333333333333333,0
57,greedy,58,23.0,0.0,0,0.5,7
57,dp,58,23.7548759853,0.0,0,0.03333333333333333,0
57,greedy,58,23.7548759853,0.0,0,0.5,7
57,dp,58,24.0,0.0,0,0.03333333333333333,0
57,greedy,58,24.0,0.0,0,0.5,7
57,dp,58,24.6420985361,0.0,0,0.03333333333333333,0
57,greedy,58,24.6420985361,0.0,0,0.5,7
57,dp,58,25.0,0.0,0,0.03333333333333333,0
57,greedy,58,25.0,0.0,0,0.5,7
57,dp,58,25.5559377634,0.0,0,0.03333333333333333,0
57,greedy,58,25.5559377634,0.0,0,0.5,7
57,dp,58,26.0,0.0,0,0.03333333333333333,0
57,greedy,58,26.0,0.0,0,0.5,7
57,dp,58,26.4971921674,0.0,0,0.03333333333333333,0
57,greedy,58,26.4971921674,0.0,0,0.5,7
57,dp,58,27.0,0.0,0,0.9666666666666667,14
57,greedy,58,27.0,0.0,0,0.5,7
57,dp,58,27.4666842036,0.0,0,0.9666666666666667,14
57,greedy,58,27.4666842036,0.0,0,0.5,7
57,dp,58,28.0,0.0,0,0.9,13
57,greedy,58,28.0,0.0,0,0.5,7
57,dp,58,29.0,0.0,0,0.8333333333333334,12
57,greedy,58,29.0,0.0,0,0.5,7
57,dp,58,30.0,0.0,0,0.7,10
57,greedy,58,30.0,0.0,0,0.5,7
57,dp,58,31.0,0.0,0,0.6333333333333333,9
57,greedy,58,31.0,0.0,0,0.5,7
57,dp,58,32.0,0.0,0,0.5,7
57,greedy,58,32.0,0.0,0,0.5,7
57,dp,58,33.0,0.0,0,0.9666666666666667,14
57,greedy,58,33.0,0.0,0,0.5,7
57,dp,58,34.0,0.0,0,0.9666666666666667,14
57,greedy,58,34.0,0.0,0,0.5,7
57,dp,58,34.2488894735,0.0,0,0.9,13
57,greedy,58,34.2488894735,0.0,0,0.5,7
57,dp,58,35.0,0.0,0,0.8333333333333334,12
57,greedy,58,35.0,0.0,0,0.5,7
57,dp,58,36.0,0.0,0,0.7666666666666667,11
57,greedy,58,36.0,0.0,0,0.5,7
57,dp,58,37.0,0.0,0,0.9666666666666667,14
57,greedy,58,37.0,0.0,0,0.5,7
57,dp,58,38.0,0.0,0,0.9666666666666667,14
57,greedy,58,38.0,0.0,0,0.5,7
57,dp,58,39.0,0.0,0,0.9666666666666667,14
57,greedy,58,39.0,0.0,0,0.5,7
57,dp,58,40.0,0.0,0,0.9666666666666667,14
57,greedy,58,40.0,0.0,0,0.5,7
57,dp,58,41.0,0.0,0,0.9,13
57,greedy,58,41.0,0.0,0,0.5,7
57,dp,58,42.0,0.0,0,0.8333333333333334,12
57,greedy,58,42.0,0.0,0,0.5,7
57,dp,58,43.0,0.0,0,0.7666666666666667,11
57,greedy,58,43.0,0.0,0,0.5,7
57,dp,58,44.0,0.0,0,0.7,10
57,greedy,58,44.0,0.0,0,0.5,7
57,dp,58,45.0,0.0,0,0.9666666666666667,14
57,greedy,58,45.0,0.0,0,0.5,7
57,dp,58,46.0,0.0,0,0.9666666666666667,14
57,greedy,58,46.0,0.0,0,0.5,7
57,dp,58,47.0,0.0,0,0.9666666666666667,14
57,greedy,58,47.0,0.0,0,0.5,7
57,dp,58,48.0,0.0,0,0.9666666666666667,14
57,greedy,58,48.0,0.0,0,0.5,7
57,dp,58,49.0,0.0,0,0.7666666666666667,11
57,greedy,58,49.0,0.0,0,0.5,7
57,dp,58,50.0,0.0,0,0.7,10
57,greedy,58,50.0,0.0,0,0.5,7
57,dp,58,51.0,0.0,0,0.5666666666666667,8
57,greedy,58,51.0,0.0,0,0.5,7
57,dp,58,52.0,0.0,0,0.8333333333333334,12
57,greedy,58,52.0,0.0,0,0.5,7
57,dp,58,53.0,0.0,0,0.9666666666666667,14
57,greedy,58,53.0,0.0,0,0.5,7
57,dp,58,54.0,0.0,0,0.9666666666666667,14
57,greedy,58,54.0,0.0,0,0.5,7
57,dp,58,55.0,0.0,0,0.9666666666666667,14
57,greedy,58,55.0,0.0,0,0.5,7
57,dp,58,56.0,0.0,0,0.23333333333333334,3
57,greedy,58,56.0,0.0,0,0.5,7
57,dp,58,57.0,0.0,0,0.03333333333333333,0
57,greedy,58,57.0,0.0,0,0.5,7
57,dp,58,58.0,1.0,1,0.03333333333333333,0
57,greedy,58,58.0,1.0,1,0.5,7
57,dp,58,59.0,1.0,1,0.03333333333333333,0
57,greedy,58,59.0,1.0,1,0.5,7
57,dp,58,60.0,1.0,1,0.03333333333333333,0
57,greedy,58,60.0,1.0,1,0.5,7
57,dp,58,68.4977789469,0.0,0,0.5666666666666667,8
57,greedy,58,68.4977789469,1.0,1,0.5,7
57,dp,58,100.0,0.0,0,0.9666666666666667,14
57,greedy,58,100.0,1.0,1,0.5,7
57,dp,58,102.7466684204,0.0,0,0.9666666666666667,14
57,greedy,58,102.7466684204,1.0,1,0.5,7
57,dp,58,136.9955578938,1.0,1,0.9666666666666667,14
57,greedy,58,136.9955578938,1.0,1,0.5,7
57,dp,58,171.2444473673,1.0,1,0.9,13
57,greedy,58,171.2444473673,1.0,1,0.5,7
57,dp,58,205.4933368407,1.0,1,0.03333333333333333,0
57,greedy,58,205.4933368407,1.0,1,0.5,7
57,dp,58,239.7422263142,1.0,1,0.03333333333333333,0
57,greedy,58,239.7422263142,1.0,1,0.5,7
57,dp,58,273.9911157876,1.0,1,0.03333333333333333,0
57,greedy,58,273.9911157876,1.0,1,0.5,7
57,dp,58,308.2400052611,1.0,1,0.03333333333333333,0
57,greedy,58,308.2400052611,1.0,1,0.5,7
57,dp,58,342.4888947345,1.0,1,0.03333333333333333,0
57,greedy,58,342.4888947345,1.0,1,0.5,7
57,dp,58,376.737784208,1.0,1,0.03333333333333333,0
57,greedy,58,376.737784208,1.0,1,0.5,7
57,dp,58,410.9866736815,1.0,1,0.03333333333333333,0
57,greedy,58,410.9866736815,1.0,1,0.5,7
57,dp,58,445.2355631549,1.0,1,0.03333333333333333,0
57,greedy,58,445.2355631549,1.0,1,0.5,7
57,dp,58,479.4844526284,1.0,1,0.03333333333333333,0
57,greedy,58,479.4844526284,1.0,1,0.5,7
57,dp,58,513.7333421018,1.0,1,0.03333333333333333,0
57,greedy,58,513.7333421018,1.0,1,0.5,7
57,dp,58,547.9822315753,1.0,1,0.03333333333333333,0
57,greedy,58,547.9822315753,1.0,1,0.5,7
57,dp,58,582.2311210487,1.0,1,0.03333333333333333,0
57,greedy,58,582.2311210487,1.0,1,0.5,7
57,dp,58,616.4800105222,1.0,1,0.03333333333333333,0
57,greedy,58,616.4800105222,1.0,1,0.5,7
57,dp,58,650.7288999956,1.0,1,0.03333333333333333,0
57,greedy,58,650.7288999956,1.0,1,0.5,7
57,dp,58,684.9777894691,1.0,1,0.03333333333333333,0
57,greedy,58,684.9777894691,1.0,1,0.5,7
57,dp,58,719.2266789426,1.0,1,0.03333333333333333,0
57,greedy,58,719.2266789426,1.0,1,0.5,7
57,dp,58,753.475568416,1.0,1,0.03333333333333333,0
57,greedy,58,753.475568416,1.0,1,0.5,7
57,dp,58,787.7244578895,1.0,1,0.03333333333333333,0
57,greedy,58,787.7244578895,1.0,1,0.5,7
57,dp,58,821.9733473629,1.0,1,0.03333333333333333,0
57,greedy,58,821.9733473629,1.0,1,0.5,7
57,dp,58,856.2222368364,1.0,1,0.03333333333333333,0
57,greedy,58,856.2222368364,1.0,1,0.5,7
57,dp,58,890.4711263098,1.0,1,0.03333333333333333,0
57,greedy,58,890.4711263098,1.0,1,0.5,7
57,dp,58,924.7200157833,1.0,1,0.03333333333333333,0
57,greedy,58,924.7200157833,1.0,1,0.5,7
57,dp,58,958.9689052567,1.0,1,0.03333333333333333,0
57,greedy,58,958.9689052567,1.0,1,0.5,7
57,dp,58,993.2177947302,1.0,1,0.03333333333333333,0
57,greedy,58,993.2177947302,1.0,1,0.5,7
57,dp,58,1027.4666842036,1.0,1,0.03333333333333333,0
57,greedy,58,1027.4666842036,1.0,1,0.5,7
57,dp,58,1111.4906654191,1.0,1,0.03333333333333333,0
57,greedy,58,1111.4906654191,1.0,1,0.5,7
57,dp,58,1202.3859442911,1.0,1,0.03333333333333333,0
57,greedy,58,1202.3859442911,1.0,1,0.5,7
57,dp,58,1300.7144405335,1.0,1,0.03333333333333333,0
57,greedy,58,1300.7144405335,1.0,1,0.5,7
57,dp,58,1407.084026427,1.0,1,0.03333333333333333,0
57,greedy,58,1407.084026427,1.0,1,0.5,7
57,dp,58,1522.1522847197,1.0,1,0.03333333333333333,0
57,greedy,58,1522.1522847197,1.0,1,0.5,7
57,dp,58,1646.6305738406,1.0,1,0.03333333333333333,0
57,greedy,58,1646.6305738406,1.0,1,0.5,7
57,dp,58,1781.2884255572,1.0,1,0.03333333333333333,0
57,greedy,58,1781.2884255572,1.0,1,0.5,7
57,dp,58,1926.9583022641,1.0,1,0.03333333333333333,0
57,greedy,58,1926.9583022641,1.0,1,0.5,7
57,dp,58,2084.5407433122,1.0,1,0.03333333333333333,0
57,greedy,58,2084.5407433122,1.0,1,0.5,7
57,dp,58,2255.0099321938,1.0,1,0.03333333333333333,0
57,greedy,58,2255.0099321938,1.0,1,0.5,7
57,dp,58,2439.4197189989,1.0,1,0.03333333333333333,0
57,greedy,58,2439.4197189989,1.0,1,0.5,7
57,dp,58,2638.9101353765,1.0,1,0.03333333333333333,0
57,greedy,58,2638.9101353765,1.0,1,0.5,7
57,dp,58,2854.7144422734,1.0,1,0.03333333333333333,0
57,greedy,58,2854.7144422734,1.0,1,0.5,7
57,dp,58,3088.1667540231,1.0,1,0.03333333333333333,0
57,greedy,58,3088.1667540231,1.0,1,0.5,7
57,dp,58,3340.7102859153,1.0,1,0.03333333333333333,0
57,greedy,58,3340.7102859153,1.0,1,0.5,7
57,dp,58,3613.9062762336,1.0,1,0.03333333333333333,0
57,greedy,58,3613.9062762336,1.0,1,0.5,7
57,dp,58,3909.4436379186,1.0,1,0.03333333333333333,0
57,greedy,58,3909.4436379186,1.0,1,0.5,7
57,dp,58,4229.149399522,1.0,1,0.03333333333333333,0
57,greedy,58,4229.149399522,1.0,1,0.5,7
57,dp,58,4575.0,1.0,1,0.03333333333333333,0
57,greedy,58,4575.0,1.0,1,0.5,7
57,dp,59,0.0,0.0,0,0.03333333333333333,0
57,greedy,59,0.0,0.0,0,0.5,7
57,dp,59,0.1745762712,0.0,0,0.03333333333333333,0
57,greedy,59,0.1745762712,0.0,0,0.5,7
57,dp,59,0.3543898305,0.0,0,0.03333333333333333,0
57,greedy,59,0.3543898305,0.0,0,0.5,7
57,dp,59,0.5395977966,0.0,0,0.03333333333333333,0
57,greedy,59,0.5395977966,0.0,0,0.5,7
57,dp,59,0.7303620017,0.0,0,0.03333333333333333,0
57,greedy,59,0.7303620017,0.0,0,0.5,7
